"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
2.04431709315156,3.14116042326982,2.00543012190458,1.56632753690098,0.11727195755064,NA,"ENST00000430707"
0,NA,NA,NA,NA,NA,"ENST00000425948"
0.935870005298072,1.79296969006405,2.20872205733541,0.811767910819473,0.416924818281355,NA,"ENST00000428790"
0.119874325185164,0.519816681543146,4.0804728567969,0.127391285222564,0.898630713429862,NA,"ENST00000423913"
20.1959252323501,0.677597356772872,1.40857454907319,0.481051824497834,0.630479666294251,0.845805378795397,"ENST00000421064"
0.330627633914818,1.60376995004285,4.02318357977589,0.398632057981354,0.690164336566007,NA,"ENST00000434893"
23.850834443431,0.418157951826287,0.899722966716334,0.464763007387056,0.642101181718268,0.849105279195289,"ENST00000417194"
0.195474052954311,-1.40709266734728,4.0804728567969,-0.344835688590225,0.730217901214922,NA,"ENST00000435868"
0.358587853430911,-2.19924463006999,4.04713007811314,-0.543408436996748,0.586848617971186,NA,"ENST00000438858"
0.39021816573236,-2.30274112446545,4.03724377053565,-0.570374556342417,0.568423682890553,NA,"ENST00000458554"
0.788650188678547,0.135969276068503,2.28645591532886,0.0594672633558939,0.952579939372236,NA,"ENST00000451919"
0.822752463105486,-3.37497386654213,3.75799130378288,-0.898079211398067,0.369143321136134,NA,"ENST00000437862"
2.92711337064835,-1.01018932752467,2.69266880933336,-0.375162858507938,0.707539350822001,0.879415775355997,"ENST00000441897"
4.89233239270792,-0.0294148569142202,2.07141264900817,-0.0142003849055883,0.988670112908034,0.994334106776132,"ENST00000401461"
0,NA,NA,NA,NA,NA,"ENST00000612432"
0,NA,NA,NA,NA,NA,"ENST00000615003"
0,NA,NA,NA,NA,NA,"ENST00000290691"
0,NA,NA,NA,NA,NA,"ENST00000423392"
0.591715251127145,2.45834025291869,3.97114375665576,0.619050934330553,0.535882805105136,NA,"ENST00000460003"
1.42228236396187,-4.17182871372989,3.31037927841494,-1.26022680873215,0.207587554423643,NA,"ENST00000467354"
1.04522038283962,-1.3676326944207,2.70383892358347,-0.505811452927877,0.612989017681342,NA,"ENST00000452208"
0.783287163751687,2.86519484636275,3.86354223240534,0.741597910417807,0.458330989962045,NA,"ENST00000460167"
0,NA,NA,NA,NA,NA,"ENST00000432595"
0,NA,NA,NA,NA,NA,"ENST00000444220"
0,NA,NA,NA,NA,NA,"ENST00000437294"
63.6562201888454,0.22543897249677,0.552772713137863,0.407833033611674,0.683396259725782,0.875664971318052,"ENST00000341976"
0.439702740860273,2.03513966318567,3.99323605198018,0.509646721780066,0.61029898507024,NA,"ENST00000398465"
0,NA,NA,NA,NA,NA,"ENST00000248948"
0.315177878003583,-0.442039201452708,4.0804728567969,-0.108330386444404,0.913733619548532,NA,"ENST00000498542"
2.96978619367254,0.17974698243169,1.50765880531859,0.119222586567726,0.90509901277706,0.959556689996529,"ENST00000477921"
0,NA,NA,NA,NA,NA,"ENST00000402217"
0,NA,NA,NA,NA,NA,"ENST00000305199"
0,NA,NA,NA,NA,NA,"ENST00000382821"
39.8160590837954,-0.28035253984906,0.5378613752569,-0.521235680318473,0.602202601275377,0.825600340458177,"ENST00000520222"
0.390810609102228,-2.30833690294807,4.03731294384644,-0.571750799369264,0.5674908137593,NA,"ENST00000401675"
4.13744573645798,-2.17076658839472,2.0464634000079,-1.06074048936636,0.288807853846797,0.560045648143979,"ENST00000484558"
0.361002257567348,-0.439361084647733,4.0804728567969,-0.107674061332348,0.914254245923158,NA,"ENST00000523865"
1.53328917071766,-1.66642999577355,3.68904839727466,-0.451723538515963,0.651468158793705,NA,"ENST00000517886"
1.57835069053578,1.51411116551219,1.9500807430037,0.776435114773766,0.437492118044491,NA,"ENST00000465385"
0,NA,NA,NA,NA,NA,"ENST00000477567"
0,NA,NA,NA,NA,NA,"ENST00000489582"
8.23962162096086,6.26388580672529,1.66285111854463,3.76695528352989,0.000165250585230741,0.00207240488035274,"ENST00000215743"
0,NA,NA,NA,NA,NA,"ENST00000465730"
0,NA,NA,NA,NA,NA,"ENST00000428253"
1.33077483841658,3.62935320078976,3.93550991264031,0.922206596185358,0.356420823103007,NA,"ENST00000437086"
2.01013799425506,1.95499676736307,2.55841019718175,0.764145159176049,0.444780743318084,NA,"ENST00000460352"
0,NA,NA,NA,NA,NA,"ENST00000434318"
0.166015184642826,0.520376326234754,4.0804728567969,0.127528437143738,0.898522167341144,NA,"ENST00000493132"
0.195412143680832,-1.40567003002826,4.0804728567969,-0.344487043379499,0.730480038336391,NA,"ENST00000492464"
0,NA,NA,NA,NA,NA,"ENST00000488363"
0,NA,NA,NA,NA,NA,"ENST00000480185"
0.195434108526695,-1.40618928946162,4.0804728567969,-0.344614298100111,0.730384355224244,NA,"ENST00000624319"
2.60819876736561,-5.05063856384053,3.10288412225878,-1.62772387393051,0.103583448527081,0.316484597662244,"ENST00000417137"
0,NA,NA,NA,NA,NA,"ENST00000344921"
49.185272828619,-0.215349901709261,0.736967207083677,-0.292210969008299,0.770125325406514,0.899459349520585,"ENST00000263121"
43.1490081772981,2.26634450794953,1.35226983152591,1.67595583005218,0.0937468447130655,0.297677383184166,"ENST00000407422"
0,NA,NA,NA,NA,NA,"ENST00000407082"
0,NA,NA,NA,NA,NA,"ENST00000634926"
0.909109133517291,0.233239077077265,3.93270679759586,0.059307517463506,0.952707173586576,NA,"ENST00000635578"
2.42135153090161,-1.56083525643156,1.54384653579897,-1.01100415115017,0.312014442979721,0.58288412424783,"ENST00000491967"
0.658543947506827,-1.82194902721397,4.00107818148949,-0.455364515405622,0.6488470193161,NA,"ENST00000477836"
0.179661063399373,-1.4048508007202,4.0804728567969,-0.344286275150714,0.730631004950304,NA,"ENST00000464023"
5.07162057607308,0.84397464665759,2.04864401490763,0.4119674479881,0.680363282731552,0.874018322904513,"ENST00000404056"
3.02048164025055,4.81781610456851,1.8545509765345,2.59783428200572,0.00938137571690095,0.0598350210999928,"ENST00000406855"
10.7636030603584,6.64697913643306,1.96355616828585,3.38517392259564,0.000711331680427758,0.00716011494114783,"ENST00000290730"
0,NA,NA,NA,NA,NA,"ENST00000493596"
0,NA,NA,NA,NA,NA,"ENST00000464034"
0,NA,NA,NA,NA,NA,"ENST00000488272"
7.31156838869723,4.15304967050755,1.52589449086597,2.72171483373705,0.00649441570582259,0.0447588109455341,"ENST00000318109"
2.3991290269897,4.48179878029867,3.10429780850281,1.4437399556263,0.148812137671066,0.385902662096155,"ENST00000476077"
0.166362312306305,0.51727980119737,4.0804728567969,0.126769572878234,0.899122778729551,NA,"ENST00000464110"
1.80603158294255,-1.24675218177431,2.08189610913973,-0.598854177353492,0.549270130482119,NA,"ENST00000609825"
17.9087304290113,-1.78085385068875,1.39434195546653,-1.27720021886087,0.201531569754269,0.459039505212678,"ENST00000345044"
0,NA,NA,NA,NA,NA,"ENST00000403208"
0,NA,NA,NA,NA,NA,"ENST00000398356"
6.4420972289777,-0.323319562562,1.02294983681514,-0.316065901695263,0.751952487559447,0.895828366690737,"ENST00000405847"
0,NA,NA,NA,NA,NA,"ENST00000467660"
0.586581871877722,-2.89585698044629,3.99429169778197,-0.724998873280678,0.468452721648042,NA,"ENST00000405286"
0,NA,NA,NA,NA,NA,"ENST00000255830"
4.7318369374854,-1.14012596347173,3.66897086837766,-0.310748164641565,0.755992078552964,0.896862632090763,"ENST00000489322"
0,NA,NA,NA,NA,NA,"ENST00000440493"
0.586459712657311,-2.89508712543653,3.99428478224083,-0.724807389375065,0.468570201886138,NA,"ENST00000473740"
1.2472565138923,0.383384398890844,3.78137223377906,0.101387637923097,0.919242749413579,NA,"ENST00000611880"
0.730367598727936,-3.21416227455375,3.81169347810915,-0.843237341358358,0.399095718234487,NA,"ENST00000492516"
0,NA,NA,NA,NA,NA,"ENST00000423972"
0,NA,NA,NA,NA,NA,"ENST00000418102"
1.11024147679778,0.756512176330815,2.7063610985877,0.279531130094057,0.779837251381353,NA,"ENST00000491948"
0.898800541275704,-3.51725643899701,3.9637771183461,-0.887349700546381,0.374890655118125,NA,"ENST00000436643"
3.45369038417288,0.775718496865124,2.70010819862141,0.287291634187542,0.77388902774574,0.901789956169826,"ENST00000405340"
2.55718233905289,1.18373259421334,2.57312220770249,0.460037455924132,0.645489335597287,0.850644860864642,"ENST00000461809"
0,NA,NA,NA,NA,NA,"ENST00000316185"
0.475800379925171,2.16942418604231,3.98542883891418,0.544338959175437,0.586208242144468,NA,"ENST00000433835"
20.3295232704551,0.274081638118543,0.584572548999761,0.468858208596201,0.639170989921884,0.847873819804534,"ENST00000624923"
0.836508688566366,-3.39870696400184,3.96852832064042,-0.856414945138497,0.391768300945536,NA,"ENST00000482576"
0,NA,NA,NA,NA,NA,"ENST00000472526"
1.35755242666968,1.29334899332552,1.76677561117241,0.732039193402307,0.464144645960525,NA,"ENST00000491172"
9.0877650409006,-0.845871906370204,0.759855639324743,-1.11320080103887,0.265622198729003,0.536063487324827,"ENST00000473357"
3.99258457684676,-1.7070897053797,2.04568589263375,-0.834482806733285,0.404008971972893,0.668252677965975,"ENST00000486907"
157.365415337184,0.851128553023634,0.556146972841401,1.53040220407053,0.125917203760841,0.352844911637522,"ENST00000215754"
7.10942181455675,0.79512902785925,1.02431350978039,0.776255531404368,0.437598123670691,0.705505931734622,"ENST00000406213"
20.7034655372838,7.59214413863564,1.97659289217668,3.84102572091865,0.000122521274379397,0.00158862330339388,"ENST00000465752"
75.8446563840533,2.15582115311692,0.60699106614137,3.55165219617058,0.000382820522359684,0.00412475633246702,"ENST00000498385"
18.1400694013854,0.60784679899134,0.594093639278773,1.02314981814864,0.306237015313134,0.577734443192473,"ENST00000609510"
1.96392895753157,1.31051457049706,1.65124067601424,0.793654486310489,0.427396603308674,NA,"ENST00000439492"
0,NA,NA,NA,NA,NA,"ENST00000443377"
0,NA,NA,NA,NA,NA,"ENST00000440099"
8.47472210248126,-0.168832808463634,0.742082335862473,-0.22751223187035,0.820025458948534,0.92246365837305,"ENST00000290765"
0,NA,NA,NA,NA,NA,"ENST00000404172"
0,NA,NA,NA,NA,NA,"ENST00000423307"
10.4037132036171,0.540848264582049,0.764248648372656,0.707686255950466,0.479140114336896,0.746521766736711,"ENST00000215770"
1.31104525849764,0.306953316013302,1.60482299766889,0.191269265494807,0.848314639118505,NA,"ENST00000609736"
1.75875576811637,-4.47901259027747,3.93615042121715,-1.13791702830616,0.255155130105308,NA,"ENST00000398344"
57.7153162523444,1.12622190677927,0.547322873240444,2.05769201661797,0.0396197072168329,0.172210659209529,"ENST00000350608"
0,NA,NA,NA,NA,NA,"ENST00000428792"
0,NA,NA,NA,NA,NA,"ENST00000404092"
7.72213488085182,1.19216764045954,0.906639256317561,1.31493053290202,0.188533250096183,0.443778265611015,"ENST00000444947"
1.3283296206013,3.62451877320232,3.93570788924077,0.92093185653103,0.357086005285468,NA,"ENST00000403754"
0.533582843615568,2.32263337783798,3.97769688420314,0.583914120520844,0.559278092497254,NA,"ENST00000430101"
0,NA,NA,NA,NA,NA,"ENST00000506097"
0,NA,NA,NA,NA,NA,"ENST00000402588"
0,NA,NA,NA,NA,NA,"ENST00000634759"
0,NA,NA,NA,NA,NA,"ENST00000621118"
0,NA,NA,NA,NA,NA,"ENST00000437021"
0,NA,NA,NA,NA,NA,"ENST00000611600"
0.64129600843009,1.03896159027475,2.34827210933518,0.442436626549591,0.658173279811481,NA,"ENST00000612717"
0,NA,NA,NA,NA,NA,"ENST00000621179"
0,NA,NA,NA,NA,NA,"ENST00000617532"
0,NA,NA,NA,NA,NA,"ENST00000612817"
0,NA,NA,NA,NA,NA,"ENST00000617461"
0,NA,NA,NA,NA,NA,"ENST00000440539"
0,NA,NA,NA,NA,NA,"ENST00000454754"
190.589382113259,-0.625838393610908,0.609510433438244,-1.02678864753891,0.304519996146084,0.577734443192473,"ENST00000263119"
8.41422243516697,-6.74035656985957,3.91293703082394,-1.72258242766566,0.0849640649876374,0.279559181572226,"ENST00000617531"
3.75307728903146,5.12873634991354,3.91695013191816,1.30936983550566,0.190409104158615,0.445452491380246,"ENST00000405822"
15.5122375345062,-0.447603296411817,0.812442394549172,-0.55093542559432,0.581677941768823,0.812755480279726,"ENST00000445422"
71.5555536026396,3.38475179352832,2.07483439974145,1.63133587622709,0.102819467243687,0.315258085937557,"ENST00000398319"
0.209296056989064,-1.39830015674114,4.0804728567969,-0.342680911211545,0.731838524802924,NA,"ENST00000474981"
0.618102046368074,2.51942597283774,3.96874026267702,0.634817550680004,0.525547415356716,NA,"ENST00000484593"
0.480286157517027,2.18367544013896,3.98480500403844,0.548000576672106,0.583691506867917,NA,"ENST00000496016"
1.89862811706105,-0.693447209030098,2.2047101879427,-0.31452987010378,0.753118633661813,NA,"ENST00000467937"
4.47323969101219,0.0888451679539772,0.977744142748449,0.0908675021097365,0.927597872892409,0.966824159761137,"ENST00000444093"
18.7087681244952,-7.89375497015099,1.59455311194546,-4.95044969716944,7.40421937067971e-07,1.80194756618096e-05,"ENST00000337989"
0.53350324182206,-2.76394866307446,4.0016506596205,-0.690702137236682,0.489752745977534,NA,"ENST00000495121"
6.33335943252544,-2.11481287645173,1.08679682976578,-1.94591373339532,0.0516651029781543,0.208020019885726,"ENST00000485008"
3.01115896386817,-1.11130407879231,1.46699580738583,-0.757537324372208,0.448728013394561,0.718904565961967,"ENST00000459824"
6.30206722479843,0.218946370433479,0.834135347497216,0.262483026394238,0.792949069713583,0.908503837148367,"ENST00000358321"
3.27068135555109,0.459895441873304,1.67586894508498,0.274422080092894,0.783760276619112,0.906895265237668,"ENST00000463101"
4.71954426615489,-3.74612445622818,3.52936691917185,-1.06141541585798,0.288501154107033,0.560045648143979,"ENST00000263112"
10.4279043052985,-2.3700298088053,1.96680772702134,-1.20501347246313,0.228198100974537,0.492437469549376,"ENST00000327365"
0.540619541482957,-2.78893361371354,4.0009200447221,-0.697073068828911,0.48575706719293,NA,"ENST00000425408"
0,NA,NA,NA,NA,NA,"ENST00000398292"
0,NA,NA,NA,NA,NA,"ENST00000424217"
8.01084040353998,0.449928396230122,1.19293455085441,0.377161006786056,0.706053956170558,0.879415775355997,"ENST00000623756"
0,NA,NA,NA,NA,NA,"ENST00000402176"
2.5708849935317,-2.93157813517311,1.67536762992937,-1.74981185191975,0.0801507848966764,0.270043348539659,"ENST00000414583"
0,NA,NA,NA,NA,NA,"ENST00000441984"
0.166379325732642,0.517130398097453,4.0804728567969,0.126732958714837,0.899151758871911,NA,"ENST00000419222"
0,NA,NA,NA,NA,NA,"ENST00000444246"
0.165641557321289,0.523768241347792,4.0804728567969,0.128359692547726,0.897864327913797,NA,"ENST00000396982"
74.8285610260537,3.01895537099423,2.10657424817567,1.43311130552778,0.15182603105682,0.390409794146107,"ENST00000437398"
33.556822773873,-4.4735356434182,1.6851718900303,-2.65464649029824,0.00793915597988381,0.0523573648673372,"ENST00000421374"
127.138027467156,-1.21590012819466,0.761288882715961,-1.5971599688371,0.1102300534345,0.326212730666896,"ENST00000314328"
0.360008211761815,1.77357534706077,4.01007948911772,0.442279349293144,0.658287072533361,NA,"ENST00000416735"
57.9604595403599,-0.969173599173444,0.544637161774534,-1.77948488864713,0.0751603001855468,0.259582978067464,"ENST00000541492"
33.3355908138873,-0.251651371062095,1.57758098835453,-0.159517243754678,0.873261373712294,0.950953666747196,"ENST00000358654"
0,NA,NA,NA,NA,NA,"ENST00000440893"
1.73590951652779,0.31207840557577,1.43558968092074,0.217386910565987,0.827906831161217,NA,"ENST00000472799"
0.358640919210932,-2.19951547723207,4.04711841807871,-0.543476926053536,0.586801473457162,NA,"ENST00000467385"
0.508468754747808,-1.33678042003366,3.05399070782729,-0.437715942162996,0.661592211453395,NA,"ENST00000486351"
0,NA,NA,NA,NA,NA,"ENST00000424232"
0,NA,NA,NA,NA,NA,"ENST00000611543"
0,NA,NA,NA,NA,NA,"ENST00000486108"
0,NA,NA,NA,NA,NA,"ENST00000464977"
0.822669739208477,-1.26431861818835,3.91909818324739,-0.322604476609649,0.746994803020824,NA,"ENST00000444262"
0,NA,NA,NA,NA,NA,"ENST00000496258"
1.26512604387902,-4.01109626483016,3.94748425811506,-1.01611456881287,0.309574832165485,NA,"ENST00000337539"
0,NA,NA,NA,NA,NA,"ENST00000496497"
3.209790097422,0.489983459253334,1.41227478879846,0.346946262256938,0.728631690472594,0.881398363893675,"ENST00000326341"
0,NA,NA,NA,NA,NA,"ENST00000472248"
0,NA,NA,NA,NA,NA,"ENST00000610595"
5.06798119791447,0.472614000050566,2.7427123345105,0.172316284906676,0.86318888234119,0.947402431837892,"ENST00000618076"
0,NA,NA,NA,NA,NA,"ENST00000436735"
0,NA,NA,NA,NA,NA,"ENST00000439591"
1.14234451678189,0.969945940692782,1.88983713811962,0.513243136738162,0.607781254833676,NA,"ENST00000427813"
0,NA,NA,NA,NA,NA,"ENST00000412790"
0,NA,NA,NA,NA,NA,"ENST00000415388"
0.50057006831254,2.20149535663175,3.98355959965098,0.552645266516066,0.580506339107382,NA,"ENST00000326010"
0.180636069375844,-1.41029604657845,4.0804728567969,-0.345620739574164,0.729627757537562,NA,"ENST00000382760"
0.165751703993753,0.522779863064357,4.0804728567969,0.128117471041023,0.898056010096576,NA,"ENST00000432032"
6.23818489022859,0.955349451879674,1.00659077622156,0.949094184496473,0.342572711908221,0.615183391102791,"ENST00000498140"
0.195064370255228,-1.39795811791935,4.0804728567969,-0.342597087881801,0.731901593166346,NA,"ENST00000486043"
19.9871639398947,0.761780099503797,2.88930856028114,0.26365481000398,0.792045920044652,0.908503837148367,"ENST00000621833"
12.1854842645789,6.82413671349637,3.90990999860833,1.74534368206054,NA,NA,"ENST00000407471"
118.10277763873,1.84789303753305,0.74403543145438,2.48360892426983,0.0130058551999573,0.0774278539141425,"ENST00000435822"
0,NA,NA,NA,NA,NA,"ENST00000398245"
0,NA,NA,NA,NA,NA,"ENST00000490922"
1.1735736588202,-3.89735088610093,3.95077711126436,-0.986477033844531,0.323899079682091,NA,"ENST00000404664"
1.51549153743598,-0.276530930258184,2.69901747124499,-0.102456146803165,0.918394619393409,NA,"ENST00000447813"
0,NA,NA,NA,NA,NA,"ENST00000402766"
0,NA,NA,NA,NA,NA,"ENST00000493099"
1.22420556545201,0.217596393422664,2.06532044009336,0.105357207142553,0.916092370773549,NA,"ENST00000480272"
0,NA,NA,NA,NA,NA,"ENST00000407973"
0.386281789140642,1.86319299169397,4.00388656457135,0.465346098508523,0.64168362756708,NA,"ENST00000468170"
0.494512979993136,2.19501600103406,3.98466404899184,0.550866013808471,0.581725526861054,NA,"ENST00000490810"
105.753435413708,0.912232344640749,0.492534091568527,1.85212020905121,0.0640085631506741,0.239445236236018,"ENST00000215829"
3.14000540388046,1.09043111797244,1.48342144771676,0.735078436172537,0.462291726285303,0.728890205572313,"ENST00000468770"
14.7996780514736,7.10915202152932,2.91228257037747,2.44109280254624,0.0146428913436875,0.0851848812009196,"ENST00000402849"
29.980083593519,0.775494754161794,2.22710794580928,0.348207079778522,0.727684671209453,0.881398363893675,"ENST00000404603"
0.239077447716116,1.19861464082523,4.05877600308643,0.295314311485472,0.767753784808363,NA,"ENST00000439775"
9.01274473379829,6.39006379678242,1.70156074353674,3.75541327046632,0.000173055682397035,0.00215264385420702,"ENST00000248923"
5.38458630659346,-0.857302149746186,1.32524734388567,-0.646899730606175,0.517696840195867,0.773928167447324,"ENST00000318753"
6.19078538048967,-1.86023640772323,1.32845002372876,-1.40030590123505,0.161421734448019,0.408223559843751,"ENST00000446942"
5.42689541641824,0.0963860984997881,1.99429937676446,0.0483308071108983,0.961452602710623,0.983303798226774,"ENST00000491910"
0.500174050288715,2.20104403115396,3.98362817045699,0.552522458666483,0.580590451601593,NA,"ENST00000404045"
4.43737202509487,-0.979206493391332,2.68920721831118,-0.364124596544209,0.715764970373476,0.879415775355997,"ENST00000460524"
0,NA,NA,NA,NA,NA,"ENST00000495297"
1.79457495696325,1.0327562525353,2.02891649343585,0.509018609625667,0.610739179930602,NA,"ENST00000465334"
0.209113268981988,-1.40354331623503,4.0804728567969,-0.343965850403129,0.730871968270104,NA,"ENST00000464490"
0,NA,NA,NA,NA,NA,"ENST00000456869"
0.238089837399359,1.19408357224227,4.05891870501359,0.29418760488288,0.768614551660662,NA,"ENST00000411974"
0.340447228752601,-0.432242934020509,4.0804728567969,-0.10592961874517,0.915638193911528,NA,"ENST00000438893"
3.78310965840046,5.14429532907374,2.03558204575199,2.52718643289729,0.011498044834826,0.0706506369368826,"ENST00000412658"
0.146938172099547,0.519377135061755,4.0804728567969,0.127283565726119,0.898715967156563,NA,"ENST00000445029"
2.66244311309032,4.62626522426475,1.94256101469451,2.38152891428859,0.0172409372048677,0.0962723865819255,"ENST00000419133"
0.835363966013622,-3.40094998955271,3.96874874040024,-0.856932552804976,0.391482160933683,NA,"ENST00000400382"
1.19047548797429,3.47013236572447,3.45775913381768,1.00357839613112,0.315581872062877,NA,"ENST00000438643"
0,NA,NA,NA,NA,NA,"ENST00000452551"
0.118829807738759,0.516587461953932,4.0804728567969,0.12659990155147,0.899257074865127,NA,"ENST00000412898"
5.24176145007284,5.60828046984473,1.76323804062774,3.1806712086634,0.00146934287754259,0.0125591877242467,"ENST00000400380"
0,NA,NA,NA,NA,NA,"ENST00000455483"
0.58979449458619,2.45562447342223,3.97136850606631,0.618332061019075,0.536356471938145,NA,"ENST00000430289"
0.433623905468308,0.232775641148001,4.05890351546826,0.0573493901150657,0.954266877440376,NA,"ENST00000447416"
0,NA,NA,NA,NA,NA,"ENST00000432867"
0,NA,NA,NA,NA,NA,"ENST00000451366"
1.93634761343355,-0.558608745640172,2.01487824210705,-0.277241936493398,0.781594340501926,NA,"ENST00000428855"
5.73827559187509,-0.683387021543202,1.21049251041044,-0.564552870559674,0.572377929253506,0.805098843503267,"ENST00000425895"
0.165946878263392,0.520987184064126,4.0804728567969,0.127678139849971,0.898403690356916,NA,"ENST00000474191"
0.60725238608468,2.49609833002205,3.96969211502045,0.628788897904037,0.529487269274495,NA,"ENST00000487766"
0.835653169498067,-3.40045456966754,3.96869544144095,-0.856819229351827,0.391544796711653,NA,"ENST00000466310"
0,NA,NA,NA,NA,NA,"ENST00000401885"
1.62109751162141,3.91606680670277,3.9303847559586,0.996357112561532,0.31907666318515,NA,"ENST00000404532"
2.8724130494966,0.961173070112078,3.6578379294516,0.262770819443108,0.79272722806441,0.908503837148367,"ENST00000403838"
0.294937436179889,1.45347072560788,4.03498053940024,0.360217530522198,0.718684465996228,NA,"ENST00000404223"
0,NA,NA,NA,NA,NA,"ENST00000404920"
0,NA,NA,NA,NA,NA,"ENST00000490087"
1.63084333307121,3.91702028169976,2.15371778576318,1.81872495439868,0.0689534026023036,NA,"ENST00000447261"
0.180252018802228,-1.40817533818063,4.0804728567969,-0.345101018337866,0.730018427904409,NA,"ENST00000621462"
0,NA,NA,NA,NA,NA,"ENST00000382243"
0.147277905147529,0.517052481882022,4.0804728567969,0.126713863816239,0.899166872554211,NA,"ENST00000611425"
1.47879480133933,-0.145003097872556,1.47414349606483,-0.0983643032443151,0.921643019065545,NA,"ENST00000614808"
0,NA,NA,NA,NA,NA,"ENST00000436994"
0,NA,NA,NA,NA,NA,"ENST00000430731"
0.166643353919288,0.514781040939595,4.0804728567969,0.126157202610015,0.89960748799124,NA,"ENST00000409926"
1.37699036003479,-4.12219929691151,2.25375910233894,-1.82903278910044,0.0673946963768533,NA,"ENST00000633827"
0,NA,NA,NA,NA,NA,"ENST00000456260"
0.163484483650379,0.550885696462753,4.0804728567969,0.135005357417128,0.892607638507714,NA,"ENST00000442565"
0,NA,NA,NA,NA,NA,"ENST00000616349"
0,NA,NA,NA,NA,NA,"ENST00000332271"
0,NA,NA,NA,NA,NA,"ENST00000527701"
0,NA,NA,NA,NA,NA,"ENST00000533313"
0.895169360283595,1.71698909585044,2.71929150369441,0.631410458760214,0.527772179271038,NA,"ENST00000532537"
42.9083099815794,-1.80895588084589,0.913335334999034,-1.98060428796155,0.0476356677001539,0.197513744122589,"ENST00000610372"
55.8619704089265,-9.47151185083,1.51419144703892,-6.25516137299019,3.97105082611681e-10,2.3067684429967e-08,"ENST00000400358"
0.759280127245995,-3.26444975521752,2.6678306626789,-1.22363454355815,0.221090122374503,NA,"ENST00000470591"
0,NA,NA,NA,NA,NA,"ENST00000400359"
5.44820823394912,-5.10229323413873,1.87049902426574,-2.72777112842473,0.0063763832349811,0.0443448470432776,"ENST00000473458"
0,NA,NA,NA,NA,NA,"ENST00000480523"
0,NA,NA,NA,NA,NA,"ENST00000362913"
0,NA,NA,NA,NA,NA,"ENST00000407886"
0.19540761989556,-1.40556795953063,4.0804728567969,-0.344462028999741,0.730498847198436,NA,"ENST00000423535"
30.4153852542236,1.09213379776547,1.61820180202668,0.674905809891975,0.499735609058728,0.762371401146504,"ENST00000406486"
9.62578902222951,0.582565740257688,1.02961894735912,0.565807128697385,0.571524899917721,0.805098843503267,"ENST00000623888"
1.59237353784188,0.81770070293106,2.05418574093453,0.398065611417913,0.690581822347547,NA,"ENST00000624101"
29.5487527594759,-1.28089734845521,2.19911901255917,-0.582459312633835,0.560257339929554,0.798347584196722,"ENST00000358431"
6.53461310266424,-0.270759225914289,1.09638317694793,-0.246956749799845,0.804941696143471,0.914978302451345,"ENST00000494730"
0.166250936150053,0.518283095292993,4.0804728567969,0.127015449797609,0.898928170419294,NA,"ENST00000461374"
2.13872846790067,1.46375850474621,1.47644379174729,0.991408215421413,0.32148629030095,NA,"ENST00000623239"
10.6675672072217,1.54768682988307,0.878013351144018,1.76271445971351,0.0779486607508324,0.268003260559042,"ENST00000623980"
22.2786200011822,1.3291267429227,2.07767051255923,0.639719693227735,0.522354850038458,0.773928167447324,"ENST00000401395"
0.885263991327384,-2.3239369489669,2.79257077362097,-0.832185515554036,0.405304238321745,NA,"ENST00000366110"
48.2313663032836,-2.40347776070147,0.545705415973114,-4.4043502049829,1.06101424573117e-05,0.000185854420304259,"ENST00000637069"
0,NA,NA,NA,NA,NA,"ENST00000604037"
0,NA,NA,NA,NA,NA,"ENST00000215855"
0.179524865082243,-1.40408281219766,4.0804728567969,-0.344098064482615,0.730772538449376,NA,"ENST00000404334"
0,NA,NA,NA,NA,NA,"ENST00000454253"
0.513086779043914,0.645371851789967,4.02226077222077,0.160450027568363,0.872526583749668,NA,"ENST00000398215"
3.76226465344917,2.40727916312433,1.44841891656286,1.6620047802447,0.0965118160204769,0.301573234965978,"ENST00000623422"
0,NA,NA,NA,NA,NA,"ENST00000411511"
0,NA,NA,NA,NA,NA,"ENST00000432495"
0,NA,NA,NA,NA,NA,"ENST00000412472"
0,NA,NA,NA,NA,NA,"ENST00000433457"
1.21314343605861,0.188638247077346,2.15929617820673,0.0873609877983518,0.930384578006212,NA,"ENST00000434827"
0,NA,NA,NA,NA,NA,"ENST00000467672"
6.2557392432173,1.59086663281173,1.046578273911,1.52006464539605,0.128494729155665,0.356153868855377,"ENST00000610821"
2.12762801899869,1.26277457763798,3.71960988638207,0.339491133804419,0.734239775130185,NA,"ENST00000402859"
5.35647728167388,3.02887375360992,1.6488045158421,1.83701204388258,0.0662081174211778,0.245005198747881,"ENST00000444995"
0,NA,NA,NA,NA,NA,"ENST00000402785"
0,NA,NA,NA,NA,NA,"ENST00000474163"
0.266663151110356,1.32758040513836,4.0467129178212,0.328063895833053,0.742863351573299,NA,"ENST00000484509"
0.179521576999223,-1.40406117375651,4.0804728567969,-0.344092761557707,0.730776526355684,NA,"ENST00000468442"
0.446211957128598,0.371949562991431,3.11408411147021,0.119441077914825,0.90492591873982,NA,"ENST00000609330"
0.639523204006798,1.12307642795852,2.95274585410445,0.380349845008635,0.703685739753862,NA,"ENST00000609964"
0,NA,NA,NA,NA,NA,"ENST00000603243"
